MESS_DATUM,FM,FX,PM,TMK,TXK,TNK
1984-03-14,2.4,7.8,987.5,2.0,6.0,-2.5
1984-03-15,3.2,7.2,978.2,4.4,10.6,-1.4
1984-03-16,2.9,7.8,976.8,4.0,9.0,-0.3
1984-03-17,3.1,13.0,979.1,3.5,10.4,-1.1
1984-03-18,4.3,9.6,983.3,2.1,9.2,-1.5
1984-03-19,4.5,9.9,985.0,1.0,6.5,-3.2
1984-03-20,2.8,7.8,980.5,1.8,7.5,-5.4
1984-03-21,1.5,4.1,978.2,4.0,10.5,-3.3
1984-03-22,2.2,6.0,978.5,4.8,11.1,-2.6
1984-03-23,1.3,4.5,978.5,3.9,11.0,-2.8
1984-03-24,3.4,14.3,973.9,7.5,12.0,-2.0
1984-03-25,1.3,4.7,971.1,4.2,9.3,3.6
1984-03-26,2.8,18.3,968.8,4.9,11.8,-0.5
1984-03-27,6.4,20.9,973.9,7.9,11.0,4.0
1984-03-28,6.2,21.2,972.3,10.4,14.2,6.9
1984-03-29,4.7,17.5,975.5,6.2,10.8,4.9
1984-03-30,2.1,7.0,981.1,4.9,8.1,3.1
1984-03-31,2.3,11.0,978.5,3.6,10.2,0.0
1984-04-01,4.1,11.4,969.8,3.2,5.0,2.2
1984-04-02,2.0,6.0,970.4,1.1,3.2,-0.2
1984-04-03,2.7,7.6,976.5,0.6,1.5,-1.3
1984-04-04,1.0,3.5,978.2,1.4,3.0,0.0
1984-04-05,1.2,5.1,979.6,2.8,6.0,-1.7
1984-04-06,1.8,6.7,984.0,3.8,6.3,1.8
1984-04-07,1.8,7.9,986.9,5.6,8.0,1.9
1984-04-08,1.5,5.3,988.4,6.0,8.4,4.1
1984-04-09,1.6,7.0,988.2,6.3,9.3,3.9
1984-04-10,3.0,9.8,982.0,5.6,10.1,3.8
1984-04-11,2.7,8.7,981.3,6.4,11.0,2.4
1984-04-12,1.5,5.0,985.9,4.7,7.3,2.2
1984-04-13,1.5,3.6,991.5,7.9,12.5,3.9
1984-04-14,2.0,8.5,986.6,10.8,18.2,1.1
1984-04-15,3.9,16.4,980.0,14.5,22.4,3.6
1984-04-16,2.5,9.1,984.3,6.4,15.1,4.6
1984-04-17,2.4,8.5,995.8,5.4,10.0,1.5
1984-04-18,2.1,6.8,997.7,6.6,12.2,-0.7
1984-04-19,1.7,9.2,994.2,8.5,14.5,0.2
1984-04-20,1.2,7.5,991.7,11.5,17.6,0.6
1984-04-21,1.2,4.5,988.7,14.3,21.0,5.8
1984-04-22,1.2,7.1,986.7,16.4,23.5,6.0
1984-04-23,3.4,11.0,988.9,14.7,22.0,9.1
1984-04-24,5.1,14.6,993.9,12.5,19.4,6.1
1984-04-25,4.5,14.3,994.0,13.4,19.4,4.9
1984-04-26,3.1,13.9,987.7,13.4,21.2,3.8
1984-04-27,4.0,12.8,990.4,8.6,13.7,1.5
1984-04-28,4.5,14.8,988.1,5.4,10.6,2.0
1984-04-29,6.6,16.8,988.6,7.1,13.0,-0.9
1984-04-30,4.3,14.0,977.3,8.5,14.3,3.1
1984-05-01,2.7,14.0,970.6,10.9,17.5,3.3
1984-05-02,2.3,15.8,974.0,13.9,21.2,4.1
1984-05-03,1.4,9.0,977.1,13.6,18.2,8.3
1984-05-04,1.6,5.9,979.2,15.4,19.8,9.5
1984-05-05,2.0,5.9,977.6,15.5,20.6,11.6
1984-05-06,2.2,6.2,980.5,15.0,19.7,11.6
1984-05-07,2.6,9.0,982.5,6.0,14.8,4.1
1984-05-08,2.4,10.9,986.1,6.2,10.8,2.4
1984-05-09,2.1,6.7,984.9,8.2,12.6,0.2
1984-05-10,3.7,11.9,981.4,9.1,13.5,6.0
1984-05-11,6.0,16.6,982.4,8.6,13.0,5.3
1984-05-12,5.3,13.0,985.5,6.0,8.2,5.5
1984-05-13,2.9,8.7,984.1,7.3,9.0,5.4
1984-05-14,2.0,7.8,977.1,8.6,9.4,7.1
1984-05-15,2.9,8.0,970.7,13.0,18.0,6.8
1984-05-16,2.8,21.9,965.5,13.2,21.0,9.2
1984-05-17,3.7,13.1,973.5,12.2,16.8,9.2
1984-05-18,2.6,8.2,978.5,15.9,21.5,9.2
1984-05-19,3.8,24.2,970.7,15.2,24.9,9.8
1984-05-20,2.7,7.6,969.2,14.0,17.4,7.4
1984-05-21,5.4,15.8,961.5,10.6,15.0,9.7
1984-05-22,4.4,14.2,973.4,12.6,17.9,8.0
1984-05-23,1.9,9.8,972.0,11.6,18.0,7.8
1984-05-24,4.0,15.9,969.5,9.0,10.5,8.6
1984-05-25,2.0,7.7,970.1,11.6,18.0,9.0
1984-05-26,1.3,6.1,973.0,13.2,19.0,8.2
1984-05-27,2.8,9.4,974.7,11.2,13.2,10.0
1984-05-28,3.1,10.4,975.9,9.1,11.9,8.2
1984-05-29,3.0,9.0,976.3,10.4,14.0,5.3
1984-05-30,5.4,12.0,976.2,8.2,10.7,7.5
1984-05-31,2.7,8.5,978.1,10.2,12.3,7.3
1984-06-01,2.7,7.9,978.8,15.4,20.4,5.6
1984-06-02,1.6,5.0,982.7,14.9,18.4,12.3
1984-06-03,3.4,12.4,972.0,20.5,25.7,11.0
1984-06-04,3.3,10.2,971.9,11.4,20.8,10.7
1984-06-05,1.6,8.3,974.3,13.6,17.8,6.1
1984-06-06,2.4,8.4,979.3,11.4,14.0,10.3
1984-06-07,2.6,14.8,976.7,12.0,16.2,8.1
1984-06-08,4.2,14.3,976.6,12.1,17.6,7.8
1984-06-09,3.9,10.9,984.3,9.9,11.7,9.2
1984-06-10,2.5,10.1,988.8,16.1,21.5,6.8
1984-06-11,2.4,9.0,991.5,14.2,19.2,9.1
1984-06-12,1.5,5.9,993.5,14.8,19.8,7.4
1984-06-13,3.2,12.0,990.6,18.2,22.7,8.5
1984-06-14,4.9,18.8,986.8,17.5,24.4,13.6
1984-06-15,3.2,9.7,989.9,12.2,14.3,10.6
1984-06-16,1.7,4.9,989.3,13.2,16.4,10.9
1984-06-17,1.5,4.1,989.2,14.8,19.5,10.4
1984-06-18,1.4,6.6,993.1,17.5,22.2,9.7
1984-06-19,1.0,4.0,994.1,19.4,25.6,10.2
1984-06-20,1.6,14.4,986.8,20.0,28.0,11.4
1984-06-21,2.6,21.0,978.4,18.8,26.4,14.6
1984-06-22,4.4,11.9,981.1,18.6,22.7,15.7
1984-06-23,5.6,17.1,980.5,13.9,18.9,12.2
1984-06-24,3.4,13.1,982.8,11.6,16.3,9.4
1984-06-25,5.3,16.9,985.1,11.4,13.1,6.6
1984-06-26,3.8,12.3,989.6,13.4,16.8,11.2
1984-06-27,2.4,11.2,985.6,17.5,24.0,7.0
1984-06-28,1.9,13.1,979.6,14.2,21.5,12.2
1984-06-29,3.1,12.7,982.7,11.3,15.8,8.8
1984-06-30,3.1,10.4,984.4,11.8,15.6,7.9
1984-07-01,1.6,6.7,985.9,15.6,21.2,5.1
1984-07-02,3.5,21.5,981.7,13.6,20.1,11.3
1984-07-03,5.1,14.7,988.1,10.9,14.4,8.9
1984-07-04,3.3,10.2,991.1,11.9,14.2,9.2
1984-07-05,2.7,9.8,991.0,12.1,13.8,10.3
1984-07-06,1.7,5.2,989.7,13.4,18.5,10.0
1984-07-07,1.7,5.8,989.1,16.9,23.1,7.2
1984-07-08,2.9,9.6,986.7,19.3,26.4,9.7
1984-07-09,1.5,5.5,983.6,23.1,30.7,11.9
1984-07-10,1.4,6.8,983.5,25.4,32.5,16.3
1984-07-11,3.0,19.8,979.1,27.3,37.5,17.3
1984-07-12,3.3,14.0,988.1,20.1,28.3,16.9
1984-07-13,5.3,22.1,986.9,18.2,22.8,13.7
1984-07-14,4.4,14.9,983.9,16.2,20.4,12.3
1984-07-15,4.4,18.0,976.0,13.7,19.1,11.8
1984-07-16,4.3,12.0,982.5,12.4,16.7,10.6
1984-07-17,3.5,10.2,986.9,12.8,15.4,11.5
1984-07-18,3.0,6.9,988.1,14.8,18.6,11.7
1984-07-19,2.6,7.9,986.6,15.0,19.6,13.4
1984-07-20,1.4,6.8,988.3,14.3,19.2,11.0
1984-07-21,1.0,6.2,987.5,14.9,20.3,7.4
1984-07-22,1.4,7.7,987.9,16.8,23.3,8.3
1984-07-23,2.2,8.0,989.5,17.1,22.3,12.8
1984-07-24,0.9,4.2,987.1,18.8,24.9,9.5
1984-07-25,1.7,16.7,984.3,17.3,25.3,11.7
1984-07-26,2.8,8.4,987.5,15.4,18.7,13.3
1984-07-27,3.9,10.5,992.0,15.6,18.2,12.3
1984-07-28,3.5,11.0,989.6,15.1,18.2,13.4
1984-07-29,2.1,8.1,986.7,20.8,26.9,14.7
1984-07-30,2.2,8.2,983.2,22.7,30.5,11.3
1984-07-31,1.9,10.8,983.4,24.6,31.0,17.1
1984-08-01,3.9,24.3,989.4,15.9,24.8,15.1
1984-08-02,1.1,5.6,988.9,18.0,24.2,11.0
1984-08-03,2.5,9.9,984.9,22.8,30.1,15.0
1984-08-04,1.7,7.5,987.4,19.4,24.0,17.0
1984-08-05,2.7,9.1,987.6,16.9,21.0,16.0
1984-08-06,2.0,8.4,989.7,16.1,20.3,12.0
1984-08-07,1.1,4.3,987.3,16.8,23.7,10.3
1984-08-08,4.2,13.3,984.9,17.6,23.9,11.8
1984-08-09,3.9,10.9,985.0,18.7,22.2,15.0
1984-08-10,4.0,10.9,981.4,17.4,20.7,16.4
1984-08-11,2.7,6.7,982.4,15.5,17.9,14.5
1984-08-12,2.0,8.0,985.0,17.1,20.5,13.6
1984-08-13,1.9,9.0,984.4,17.8,24.0,11.7
1984-08-14,1.3,5.7,982.8,18.4,25.0,13.9
1984-08-15,1.5,6.1,984.3,18.0,24.5,12.2
1984-08-16,1.4,12.6,986.4,16.8,24.6,12.3
1984-08-17,0.6,4.9,988.8,16.6,24.0,10.4
1984-08-18,1.3,5.9,991.3,18.6,23.8,11.0
1984-08-19,0.8,5.2,992.2,18.2,24.2,13.3
1984-08-20,1.2,6.5,990.2,18.2,25.3,11.9
1984-08-21,1.8,8.6,987.1,18.7,26.8,11.0
1984-08-22,1.8,7.6,983.0,20.4,27.7,11.2
1984-08-23,1.6,6.9,980.2,20.6,28.4,11.6
1984-08-24,2.1,12.9,977.1,18.0,25.1,12.3
1984-08-25,1.4,5.6,979.3,16.0,17.7,13.8
1984-08-26,1.3,3.8,982.0,17.7,21.1,15.0
1984-08-27,0.6,2.5,986.7,16.5,21.7,13.4
1984-08-28,0.5,3.8,988.6,17.0,24.3,11.4
1984-08-29,1.5,8.9,987.6,17.7,24.7,10.3
1984-08-30,2.1,8.1,987.4,16.4,21.6,11.6
1984-08-31,3.6,13.1,986.4,19.0,25.3,13.8
1984-09-01,3.5,12.8,985.7,19.4,26.0,13.7
1984-09-02,1.3,9.0,985.9,18.7,25.7,13.2
1984-09-03,5.3,19.3,982.8,19.2,24.7,13.3
1984-09-04,5.6,22.5,976.7,18.4,24.2,16.0
1984-09-05,2.2,13.0,977.4,10.8,17.7,9.3
1984-09-06,1.7,5.0,982.9,9.3,11.3,8.5
1984-09-07,5.1,14.0,984.6,8.7,10.3,7.6
1984-09-08,7.0,15.0,982.5,9.6,10.0,8.7
1984-09-09,7.5,19.6,973.5,11.8,12.9,9.4
1984-09-10,7.3,21.6,972.3,11.9,14.6,9.5
1984-09-11,6.2,15.8,982.3,11.7,14.5,10.5
1984-09-12,6.0,16.4,985.2,14.0,16.9,11.1
1984-09-13,1.3,6.8,986.4,15.6,21.2,13.3
1984-09-14,1.0,18.4,979.9,15.0,21.6,10.6
1984-09-15,0.9,2.3,977.8,14.3,15.7,13.3
1984-09-16,2.7,9.0,979.8,13.8,16.4,12.8
1984-09-17,1.1,3.3,979.9,12.3,13.7,11.6
1984-09-18,2.5,7.5,975.1,13.6,18.2,10.4
1984-09-19,2.0,7.0,977.4,12.9,18.7,7.2
1984-09-20,1.9,6.2,977.8,13.7,16.6,11.8
1984-09-21,3.8,11.0,973.7,12.8,18.5,10.6
1984-09-22,4.4,10.4,971.8,9.8,14.5,7.6
1984-09-23,3.1,16.0,964.8,9.0,13.5,6.7
1984-09-24,3.8,12.4,968.9,7.9,11.3,7.2
1984-09-25,3.3,10.8,976.7,9.1,13.3,6.3
1984-09-26,5.9,16.1,978.3,9.3,12.1,7.6
1984-09-27,1.8,6.0,985.1,9.5,14.9,8.0
1984-09-28,0.9,4.2,982.1,11.6,17.8,3.6
1984-09-29,0.6,4.1,979.9,13.4,21.1,8.0
1984-09-30,1.5,7.8,980.1,14.4,20.0,9.4
1984-10-01,2.3,10.0,972.3,14.7,20.8,10.8
1984-10-02,3.5,10.4,971.8,10.5,15.0,9.2
1984-10-03,1.5,3.3,974.3,10.5,15.0,4.8
1984-10-04,3.2,8.7,971.2,9.8,14.8,7.2
1984-10-05,2.2,10.4,964.6,11.9,17.7,9.0
1984-10-06,4.0,10.8,978.7,10.4,11.9,9.4
1984-10-07,3.1,9.3,992.4,9.2,14.1,6.9
1984-10-08,5.2,13.1,992.1,9.8,10.6,7.6
1984-10-09,4.2,11.5,993.8,13.6,15.6,9.5
1984-10-10,2.3,7.3,994.4,13.4,16.2,12.3
1984-10-11,0.6,2.3,991.3,13.3,16.9,9.6
1984-10-12,1.1,5.2,993.0,9.7,15.3,7.3
1984-10-13,0.5,2.6,995.9,11.0,16.5,8.4
1984-10-14,1.3,6.1,995.9,11.1,15.9,5.5
1984-10-15,2.2,6.6,994.7,11.4,15.9,9.8
1984-10-16,0.5,5.2,994.8,8.6,14.3,5.5
1984-10-17,1.8,7.2,986.6,10.4,17.2,2.9
1984-10-18,4.6,14.6,977.3,14.1,18.2,8.9
1984-10-19,4.0,16.6,973.5,15.3,19.5,12.0
1984-10-20,8.9,26.0,978.5,11.8,15.5,9.9
1984-10-21,4.1,15.6,988.0,7.7,11.5,5.5
1984-10-22,3.8,14.8,987.9,9.4,12.7,3.6
1984-10-23,5.9,15.4,982.6,12.3,14.5,9.6
1984-10-24,1.3,6.0,985.3,11.5,15.2,9.4
1984-10-25,2.6,9.2,979.1,12.6,15.6,8.3
1984-10-26,3.1,15.5,981.7,9.6,13.6,7.2
1984-10-27,1.2,4.2,990.7,7.4,10.8,5.3
1984-10-28,0.4,3.6,997.1,5.4,11.7,1.4
1984-10-29,0.5,3.2,997.5,7.2,13.6,0.0
1984-10-30,1.2,4.3,995.5,6.2,14.3,2.0
1984-10-31,1.3,3.1,994.3,5.2,8.8,3.3
1984-11-01,1.1,3.0,991.1,4.1,5.0,1.8
1984-11-02,3.3,7.4,986.4,4.3,5.2,1.6
1984-11-03,1.5,4.9,985.4,5.0,5.8,3.5
1984-11-04,1.2,6.2,981.9,6.9,8.0,5.7
1984-11-05,3.8,10.1,976.2,5.6,9.5,4.4
1984-11-06,3.0,8.2,974.1,5.5,9.7,3.0
1984-11-07,1.1,4.2,979.5,3.1,4.7,0.0
1984-11-08,2.1,5.6,979.8,6.5,10.2,3.1
1984-11-09,4.2,11.2,978.3,7.6,9.1,3.8
1984-11-10,3.1,6.5,986.3,7.7,9.3,7.0
1984-11-11,4.5,12.6,989.3,8.0,12.3,6.2
1984-11-12,4.9,12.0,983.5,5.8,10.4,2.3
1984-11-13,3.9,7.1,981.4,4.3,9.8,1.4
1984-11-14,3.5,9.0,975.2,0.8,5.0,-1.6
1984-11-15,1.9,4.0,968.4,1.5,3.0,-2.1
1984-11-16,5.1,14.3,966.6,2.2,3.6,-0.8
1984-11-17,2.8,8.2,969.1,4.8,8.0,1.8
1984-11-18,2.3,6.1,972.1,3.8,6.8,2.5
1984-11-19,2.9,6.3,973.8,2.0,3.5,1.1
1984-11-20,1.3,4.0,978.6,3.3,4.4,0.9
1984-11-21,3.8,11.8,976.2,4.6,6.8,1.4
1984-11-22,5.9,24.4,970.7,9.1,11.8,4.3
1984-11-23,11.7,32.6,966.2,11.3,15.4,10.2
1984-11-24,11.5,34.9,973.6,9.6,15.4,8.5
1984-11-25,5.0,16.0,982.2,9.5,11.3,7.9
1984-11-26,2.5,7.7,986.7,6.8,9.0,5.7
1984-11-27,1.8,7.4,997.1,2.7,7.5,0.4
1984-11-28,1.3,6.0,991.2,0.0,4.0,-3.2
1984-11-29,0.6,2.4,989.1,0.9,5.4,-3.5
1984-11-30,3.4,7.8,984.5,-0.9,0.5,-2.4
1984-12-01,4.4,8.9,977.9,-0.8,0.3,-1.4
1984-12-02,1.1,7.2,981.7,-0.6,0.5,-3.7
1984-12-03,1.6,5.1,988.2,2.0,2.7,0.5
1984-12-04,1.6,4.9,991.9,2.5,2.8,1.6
1984-12-05,1.8,6.3,994.7,2.4,2.9,1.7
1984-12-06,2.0,8.7,994.2,0.8,3.1,-0.1
1984-12-07,1.0,2.5,999.9,3.0,3.8,-0.4
1984-12-08,2.2,5.0,998.9,2.7,4.2,1.9
1984-12-09,1.6,8.9,996.1,2.4,5.3,-1.0
1984-12-10,2.6,8.3,996.4,3.2,5.2,0.8
1984-12-11,1.7,6.2,994.9,4.7,5.0,3.1
1984-12-12,1.5,4.3,990.2,2.4,4.6,0.3
1984-12-13,2.6,7.9,982.8,1.1,3.6,-0.6
1984-12-14,1.1,5.0,984.8,1.4,1.9,0.1
1984-12-15,2.4,7.3,989.1,2.7,3.8,1.4
1984-12-16,0.3,2.0,983.9,2.6,3.7,0.6
1984-12-17,2.5,7.8,980.5,3.7,4.2,2.9
1984-12-18,1.6,5.2,980.3,4.0,4.8,3.0
1984-12-19,3.6,10.7,993.9,3.0,4.7,0.6
1984-12-20,3.6,9.6,991.1,4.6,7.0,3.0
1984-12-21,5.4,17.1,989.1,4.6,7.3,2.9
1984-12-22,1.0,6.3,997.9,0.3,4.6,-1.4
1984-12-23,1.2,4.0,993.6,0.8,2.7,-2.7
1984-12-24,3.1,10.8,985.3,-0.2,3.2,-2.5
1984-12-25,0.2,2.2,982.6,-1.7,-0.8,-4.7
1984-12-26,1.1,3.7,980.2,0.3,1.7,-1.3
1984-12-27,1.4,4.8,984.0,-0.3,0.7,-1.3
1984-12-28,1.1,4.6,997.4,-0.5,0.5,-1.2
1984-12-29,1.5,5.8,1003.1,-2.8,-0.5,-4.9
1984-12-30,1.0,6.3,1003.9,-2.0,0.4,-3.0
1984-12-31,1.6,5.5,997.5,-4.5,-2.2,-8.1
1985-01-01,5.9,18.7,974.5,-0.9,0.5,-4.2
1985-01-02,2.3,6.7,971.8,-4.4,0.1,-6.0
1985-01-03,3.2,8.4,975.7,-5.1,-3.7,-8.2
1985-01-04,2.3,7.0,973.9,-10.8,-4.8,-12.9
1985-01-05,1.5,4.1,977.6,-10.0,-7.2,-12.7
1985-01-06,0.9,4.4,977.9,-13.3,-9.4,-15.8
1985-01-07,2.1,8.5,977.5,-12.9,-10.6,-16.2
1985-01-08,0.5,2.2,982.7,-18.2,-11.8,-20.7
1985-01-09,2.8,7.1,983.4,-13.1,-10.8,-21.2
1985-01-10,0.5,2.3,987.4,-11.4,-9.5,-13.1
1985-01-11,0.4,1.5,994.3,-12.8,-10.7,-14.2
1985-01-12,1.0,3.8,988.3,-9.7,-7.2,-14.2
1985-01-13,1.4,8.7,990.6,-14.5,-9.1,-19.7
1985-01-14,3.3,11.3,985.8,-11.6,-9.5,-14.8
1985-01-15,2.1,6.5,987.3,-8.3,-6.2,-12.5
1985-01-16,0.9,3.8,987.2,-5.0,-2.4,-8.2
1985-01-17,0.4,2.7,979.1,-7.4,-4.0,-11.0
1985-01-18,0.3,1.5,970.5,-8.9,-7.0,-12.5
1985-01-19,0.5,2.7,972.8,-4.6,-3.2,-9.6
1985-01-20,0.3,1.9,973.9,-2.3,-1.5,-4.2
1985-01-21,2.1,6.8,968.3,2.0,5.0,-1.7
1985-01-22,3.4,6.8,963.6,5.0,6.4,2.0
1985-01-23,1.8,11.8,971.1,1.1,6.0,-0.2
1985-01-24,4.8,17.0,977.9,-0.3,2.1,-1.4
1985-01-25,5.3,18.7,972.5,0.0,2.0,-1.3
1985-01-26,5.1,14.8,962.8,4.4,5.7,-0.8
1985-01-27,2.8,11.3,980.9,-1.1,4.5,-3.2
1985-01-28,3.4,10.0,982.8,-2.6,-0.3,-5.6
1985-01-29,1.4,5.5,990.4,1.4,6.1,-2.4
1985-01-30,4.0,13.2,989.9,4.7,9.3,0.8
1985-01-31,6.0,20.4,985.1,6.1,8.0,1.9
1985-02-01,7.7,22.0,983.3,8.4,9.7,4.3
1985-02-02,9.0,21.3,982.4,8.4,10.7,7.0
1985-02-03,3.7,17.5,995.0,2.2,7.4,0.0
1985-02-04,2.2,7.8,994.5,-0.5,4.0,-5.3
1985-02-05,0.7,2.5,984.4,-0.5,4.5,-5.1
1985-02-06,0.7,5.6,981.9,3.0,4.4,-1.7
1985-02-07,3.7,10.4,985.7,-0.4,3.9,-2.2
1985-02-08,5.9,13.0,976.9,-3.2,-1.0,-4.0
1985-02-09,4.4,13.6,970.0,-5.8,-3.8,-7.2
1985-02-10,4.3,11.8,976.4,-10.9,-7.2,-12.8
1985-02-11,3.5,8.3,979.0,-12.6,-8.0,-15.6
1985-02-12,2.7,6.6,979.7,-12.6,-7.4,-18.9
1985-02-15,0.9,7.2,991.0,-12.7,-6.5,-15.6
1985-02-16,0.7,2.5,996.4,-10.6,-2.6,-20.6
1985-02-17,1.4,11.2,992.8,-8.5,-1.5,-17.7
1985-02-18,2.2,4.8,998.9,-9.3,-4.5,-14.4
1985-02-19,0.3,2.0,1002.0,-10.2,-2.7,-18.3
1985-02-20,0.6,2.0,1002.5,-11.2,-3.5,-20.0
1985-02-21,1.3,5.3,996.8,-3.1,-0.5,-10.5
1985-02-22,1.4,7.9,999.4,-1.5,0.0,-2.3
1985-02-23,0.9,3.7,999.8,-1.5,2.0,-9.2
1985-02-24,1.4,6.4,999.0,3.4,9.0,0.0
1985-02-25,0.3,4.1,996.0,2.1,7.8,-3.7
1985-02-26,0.4,2.2,993.7,2.5,7.4,-2.9
1985-02-27,0.7,2.0,994.4,-0.8,3.1,-2.4
1985-02-28,0.9,2.6,992.0,0.2,1.7,-1.5
1985-03-01,1.3,3.2,987.4,0.6,1.4,-1.0
1985-03-02,0.9,2.1,983.2,3.0,4.9,0.5
1985-03-03,2.6,7.7,983.8,3.5,9.7,1.5
1985-03-04,3.3,9.3,981.7,4.2,7.9,0.8
1985-03-05,1.2,3.9,989.8,1.7,4.9,0.2
1985-03-06,0.8,2.8,995.0,2.7,4.2,1.4
1985-03-07,0.6,2.0,996.2,4.2,6.0,1.8
1985-03-08,1.2,4.1,999.6,5.3,8.5,-0.5
1985-03-09,1.3,3.2,1001.5,3.9,6.9,3.0
1985-03-10,1.6,3.9,999.5,1.4,3.3,0.5
1985-03-11,2.1,5.3,996.5,0.6,3.5,-0.6
1985-03-12,3.2,10.0,995.6,3.1,7.8,-1.5
1985-03-13,0.6,2.8,987.8,3.4,8.2,-2.5
1985-03-14,2.2,8.5,978.3,2.3,7.0,0.0
1985-03-15,3.4,9.7,976.0,0.9,4.8,-0.1
1985-03-16,3.5,22.5,966.7,2.8,8.0,-1.5
1985-03-17,2.4,7.0,968.5,0.1,2.6,-0.4
1985-03-18,4.0,16.0,974.9,-1.7,0.3,-2.2
1985-03-19,1.3,6.1,974.6,-0.6,1.3,-2.9
1985-03-20,1.5,6.3,969.7,0.9,4.0,-0.2
1985-03-21,3.0,10.1,963.6,2.6,6.6,-2.6
1985-03-22,1.0,4.9,963.5,4.4,10.1,-1.3
1985-03-23,3.4,15.1,970.7,5.8,11.2,0.0
1985-03-24,3.4,12.3,974.4,4.6,10.0,0.5
1985-03-25,3.8,12.3,976.2,8.1,12.2,2.4
1985-03-26,7.6,29.1,972.5,8.6,12.7,5.5
1985-03-27,5.4,16.3,969.9,5.3,10.5,3.5
1985-03-28,5.4,15.4,981.2,1.8,6.3,-0.4
1985-03-29,6.9,20.1,982.7,3.5,6.0,0.1
1985-03-30,6.0,19.1,978.8,10.0,14.5,3.0
1985-03-31,5.3,20.9,979.1,9.8,15.3,8.7
1985-04-01,3.9,12.3,984.1,11.5,17.1,5.9
1985-04-02,7.0,20.0,984.9,11.6,14.5,8.5
1985-04-03,2.4,9.1,988.7,11.3,17.5,5.6
1985-04-04,1.6,6.6,977.7,15.4,22.8,5.9
1985-04-05,1.9,10.3,970.3,15.3,21.2,8.7
1985-04-06,4.6,17.0,970.9,10.4,15.9,8.9
1985-04-07,5.3,14.2,973.4,11.1,16.5,6.5
1985-04-08,5.5,17.1,969.0,10.1,14.1,8.9
1985-04-09,2.2,10.2,968.5,6.8,12.6,4.5
1985-04-10,3.4,13.0,977.0,8.7,13.2,4.8
1985-04-11,6.0,15.7,976.3,7.9,11.7,6.1
1985-04-12,8.2,24.8,975.5,5.4,10.1,3.2
1985-04-13,6.9,18.5,972.0,6.3,11.3,3.6
1985-04-14,7.2,20.2,974.1,6.0,8.7,3.6
1985-04-15,5.1,15.6,986.9,5.4,9.9,4.1
1985-04-16,2.4,11.5,993.0,7.2,8.7,3.3
1985-04-17,1.9,6.0,998.8,7.2,13.2,0.3
1985-04-18,2.6,8.8,995.0,9.8,16.1,0.9
1985-04-19,2.4,10.4,988.3,11.9,17.8,4.1
1985-04-20,2.5,11.8,975.9,14.0,21.3,2.6
1985-04-21,3.4,12.2,979.0,16.1,23.8,6.5
1985-04-22,3.8,10.8,979.2,15.1,22.0,9.4
1985-04-23,3.6,13.1,978.5,8.4,14.6,5.4
1985-04-24,2.7,10.2,986.8,4.6,9.6,-0.3
1985-04-25,2.9,12.0,982.3,5.2,12.2,1.1
1985-04-26,1.5,6.8,982.9,4.9,8.3,-0.3
1985-04-27,5.4,19.8,972.9,3.9,8.5,-0.5
1985-04-28,7.1,20.6,974.0,2.5,7.0,-0.1
1985-04-29,7.0,16.3,978.1,4.0,7.6,0.9
1985-04-30,6.1,13.6,979.4,7.5,12.5,2.4
1985-05-01,6.1,18.6,977.7,9.4,13.2,7.1
1985-05-02,6.7,22.4,970.4,6.2,12.3,3.0
1985-05-03,3.8,14.5,974.7,6.4,10.3,1.1
1985-05-04,0.9,5.2,976.1,7.5,11.8,-0.1
1985-05-05,2.0,6.8,974.7,10.8,15.0,4.3
1985-05-06,4.5,12.1,969.7,15.5,20.1,7.0
1985-05-07,6.8,14.0,965.9,18.0,22.0,12.6
1985-05-08,4.4,16.4,969.9,11.8,17.5,9.3
1985-05-09,2.6,9.2,975.0,12.0,18.8,7.4
1985-05-10,1.7,9.1,980.9,11.8,14.6,9.1
1985-05-11,3.1,10.9,980.5,13.8,19.8,8.4
1985-05-12,4.4,13.5,977.4,16.6,23.7,10.2
1985-05-13,2.1,10.8,975.5,19.0,26.2,10.3
1985-05-14,3.1,11.7,978.0,16.8,21.5,13.4
1985-05-15,2.0,6.1,983.1,13.5,17.4,10.1
1985-05-16,3.4,10.9,983.2,17.5,23.5,7.7
1985-05-17,3.0,8.5,985.9,17.2,24.0,12.2
1985-05-18,3.3,13.0,984.4,16.8,24.4,11.3
1985-05-19,2.6,11.0,984.3,17.2,21.1,12.5
1985-05-20,2.1,9.9,979.9,17.4,22.7,12.9
1985-05-21,2.3,9.2,976.6,14.5,18.1,13.0
1985-05-22,3.5,18.1,973.5,11.6,15.5,9.5
1985-05-23,3.5,14.1,975.3,11.9,16.2,8.1
1985-05-24,1.2,6.0,981.4,14.9,20.2,7.9
1985-05-25,1.6,7.5,984.9,18.7,25.6,9.1
1985-05-26,1.6,6.9,983.0,21.8,27.9,11.9
1985-05-27,2.1,18.3,981.6,19.6,28.8,14.1
1985-05-28,2.0,8.0,984.6,16.8,21.6,14.5
1985-05-29,2.7,7.2,986.5,12.6,15.5,12.3
1985-05-30,2.2,6.2,989.1,15.2,19.9,11.9
1985-05-31,2.1,6.1,990.1,16.8,22.6,9.6
1985-06-01,3.0,10.1,990.0,17.8,22.3,12.5
1985-06-02,2.1,7.0,988.4,17.1,22.5,12.7
